Car,car_number,lap,Lap,IM1a,IM1,IM2a,IM2,IM3a,FL
002,002,24,24,27.02374723021193,32.645493073672874,28.971300239563305,34.36372943193793,30.851471003627857,27.202445672395875
002,002,25,25,27.57843997629486,32.97758989580716,29.48782607077243,34.89264825602755,31.167768893885135,27.558201287283293
003,003,1,1,18.73255037132917,22.489792020604572,19.98896523415263,23.504140388539415,21.34220950188865,18.767168645560755
003,003,2,2,19.222353502423204,23.006082041448042,20.700649369834917,24.355885637178435,21.70489013067935,19.193948438555914
003,003,3,3,19.18191346855695,23.378206932955813,20.653992071978045,24.477626447716023,21.871648173201084,19.37513034396806
003,003,4,4,20.33988650208566,24.326549454974362,21.484256550339968,25.64350649615551,23.059281475562546,20.274483129034504
003,003,5,5,20.537750634822494,24.672019934437934,22.063250697439784,26.121849784788154,23.47554306540537,20.729565136963924
003,003,6,6,20.481317865033702,24.429639375426618,21.74061078734968,26.00621388189559,23.130614883021757,20.533485519762777
003,003,7,7,21.16809967509437,25.35500091784852,22.388869381808068,26.67305997315542,24.019239656086164,21.32412613087179
003,003,8,8,21.7631347980224,26.014859949938742,23.147739631161144,27.505953762178756,24.575501292868537,21.73961069918665
003,003,9,9,21.2635807122638,25.79483606259144,22.92642929358287,27.1602092870009,24.36326093114597,21.476854256226385
003,003,10,10,22.07149991610991,26.297143425801494,23.326216005115697,27.654846487838007,24.674602877446805,21.969765935213143
003,003,11,11,22.82308116679705,27.309856388823107,24.29383008379667,28.879732069300225,25.886161377187083,22.86654483517086
003,003,12,12,23.284632223398162,27.979448712509544,24.77370827747171,29.285646875246442,26.183364953936884,23.302971177330768
003,003,13,13,23.291879252055153,28.114694981511335,24.814398911997664,29.683749772278713,26.327493107216906,23.46803981606669
003,003,14,14,23.46600866435399,28.00871504596134,24.953879665352748,29.601978755968968,26.453422993927504,23.41117364938092
003,003,15,15,23.645249102103676,28.21116471828252,25.112002775673243,29.854167248038515,26.75830735382765,23.59693843524312
003,003,16,16,23.902537621259395,28.79003029349291,25.561109690774803,30.265255763672876,27.224779869828865,24.030756541504264
003,003,17,17,24.377869508528075,29.34637317986823,25.93478504685923,30.884913335624205,27.710321330472297,23.990204012980808
003,003,18,18,25.30595418676495,30.085483409158645,26.889322929943074,31.696451529840598,28.288974444348124,25.246440584108882
003,003,19,19,25.262880100231417,30.189482990887587,26.81510625019831,31.497034981341123,28.531482670245968,24.977747075332285
003,003,20,20,26.04340474471899,31.270203301854544,27.808079781294275,32.95757831638613,29.39602608068103,26.06811282814009
003,003,21,21,26.459690638017346,31.47987491633616,27.816312916085817,33.13359881664119,29.854015767521673,26.036980515757584
003,003,22,22,27.08990907205521,32.442089388139365,28.66509275545711,34.143952214472094,30.566018981529115,26.753262963021097
003,003,23,23,27.139656523796813,32.57821371306162,28.954176239036208,34.452548369858675,30.971101491304417,27.141025040228232
003,003,24,24,27.46132502046922,32.85614042513959,29.289222530306393,34.89830685203187,30.94107762132748,27.55454336329094
003,003,25,25,27.685328511442748,33.3296447127182,29.740080518005236,35.3935382660565,31.67345166595567,27.952042856711504
004,004,1,1,18.262740850389775,21.940220554586606,19.858729827244865,23.194883639744237,20.964874868900974,18.37051512618264
004,004,2,2,19.108972524237746,23.121248502491405,20.62383811932667,24.51461352887369,21.63573952875862,19.384641108335288
004,004,3,3,19.38686359842504,23.15016080988937,20.44699188034483,24.335272364164055,21.782789231155785,19.413609794437573
004,004,4,4,19.875274168203333,24.210367007371367,21.405227249631942,25.26761981087542,22.680264920772032,19.9485791426173
004,004,5,5,19.859127278821454,24.382802380502312,21.538071276584212,25.626079577371755,22.76711701259695,20.213765368217377
004,004,6,6,20.59043257094441,24.666475751936698,21.864838568362714,26.066631540047247,23.397686328178803,20.70916447351525
004,004,7,7,20.810292089460773,25.084036923262385,22.135311534647,26.441871573040064,23.85648606092174,20.682938430377817
004,004,8,8,21.748512746813724,26.221956737464104,23.073052372895468,27.418987172701396,24.70130595304169,21.764213740826275
004,004,9,9,21.62944723157544,26.11520918314677,23.24802395638648,27.418191490325828,24.76626580539832,21.688835817722246
004,004,10,10,21.67715666370971,26.110831315714133,23.268345765208654,27.455913094998227,24.492295098329198,21.55962237946402
004,004,11,11,22.635237923524258,27.21400531083021,24.316706143784447,28.806653017181052,25.707772025724363,22.713260410291912
004,004,12,12,23.17799899852665,27.798031160009646,24.77330095649852,29.384694462370387,26.20581967482012,23.27481273244914
004,004,13,13,23.065047159962127,27.517876455973724,24.368191193515287,29.101456881527938,25.939692833887356,22.917767316402514
004,004,14,14,24.106414403025948,28.715799131156825,25.76562631088634,30.529507706742653,27.26529534082228,23.916438886070498
004,004,15,15,23.813739233564537,28.484585373195745,25.202295097649923,30.079296802053083,26.735208261677,23.653247309289252
004,004,16,16,24.32327555096366,29.276855079772435,26.12314024496283,30.858088861649517,27.64681596102479,24.411346052852867
004,004,17,17,25.12087540848297,29.90626803355803,26.56161728253196,31.732718888933015,28.331091430787943,24.93743398073871
004,004,18,18,25.008970008420746,29.8268518530876,26.42390323267389,31.721204329699084,28.141950216270605,24.860692216466123
004,004,19,19,25.76605385643004,30.79842094551494,27.46771332565951,32.548571311790134,29.419757483825354,25.676955690134807
004,004,20,20,25.181772773798667,30.302035539627926,27.081436983086146,32.16484066975819,28.753542534704,25.567458679527792
004,004,21,21,26.140360448550446,31.48427700343315,27.899067798024006,33.01006037644731,29.58304927492335,26.21276579692176
004,004,22,22,26.83191805399873,32.338925386674354,28.667055137477146,34.09506228210028,30.27983068684891,26.839010474264633
004,004,23,23,26.94448159227651,32.19403012932606,28.616894444929564,34.059578709265075,30.41893622700023,26.89264886030353
004,004,24,24,27.3878831518873,32.894761432139454,29.371089889670298,35.09720588906412,31.182580050337208,27.409385474610044
004,004,25,25,27.754977239613975,33.13287754341737,29.552689803965713,35.14467132726129,31.387462605005847,27.611039561987877
005,005,1,1,18.458740445900105,22.245588346892283,19.810249264339323,23.58510808100646,21.095918248795584,18.584926465843996
005,005,2,2,19.39558596870174,23.084964706009295,20.418311379766866,24.376958163198417,21.83975735243747,19.309947071585928
005,005,3,3,19.77434649434983,23.802689499631473,20.959409167927824,25.164713569665338,22.272417359344704,19.805536527647018
005,005,4,4,20.219306385841023,24.256835302782594,21.50162165666054,25.70174623127481,22.829945725829006,20.025619298424818
005,005,5,5,19.897564473172775,23.95661782218432,21.33850563320583,25.38358200578568,22.515333571267554,19.96390627188405
005,005,6,6,20.936498146179908,24.942689708688356,22.174803470322612,26.26802253425154,23.53353112144348,20.851968738761
005,005,7,7,21.001705788684408,25.33841626892061,22.61345048628014,26.68374969625204,23.960976930521497,21.091847883227228
005,005,8,8,21.45651045302242,25.599410643405154,22.849559673669255,27.181038517510494,24.178572738586272,21.37150928608978
005,005,9,9,22.019771305556738,26.341662295570003,23.474253421650623,27.96178912588452,24.987213613321234,21.979774210824136
005,005,10,10,21.73390869914228,26.048946856601205,22.980709768808577,27.40318239293994,24.567625739103555,21.659796293672688
005,005,11,11,22.79928581211775,27.09931038758734,24.199705868838716,28.589238062489944,25.49696168181949,22.714613798849808
005,005,12,12,23.119140856087178,27.940171116234236,24.714990286310023,29.577871393573634,26.266320430252193,23.26362200469246
005,005,13,13,23.271064016467655,27.938259978043668,24.867447040978433,29.350553424599543,26.198196627531406,23.23326454338433
005,005,14,14,24.03721961742493,28.826760931373464,25.6284051402207,30.51893554920164,27.292226458673333,23.992788031253447
005,005,15,15,24.371894936445585,29.150949793205015,25.96340679603411,31.084868759697507,27.55199308106297,24.312498541645308
005,005,16,16,25.002184197665283,29.52799120326935,26.380346346311683,31.502283627138524,28.027708022551145,24.80054104738778
005,005,17,17,24.67688109460968,29.7091447167699,26.31807818033369,31.33452599607373,28.049994648527733,24.798573950658547
005,005,18,18,24.96832435064834,30.043798341237498,26.58182065390922,31.787331961837324,28.308933793892944,24.852019304729286
005,005,19,19,25.913770332349603,31.03908160799978,27.558503951438347,32.534000486716934,29.370736925778314,25.86138578368342
005,005,20,20,25.65170773121047,30.854335477484756,27.4209253880247,32.61277028999904,29.218222558340482,25.966749705324194
005,005,21,21,26.235286877199368,31.357339422192073,27.931883673895207,33.09725238481803,29.685813878692883,26.108767705698597
005,005,22,22,26.30207675108909,31.842872819582926,28.32164819432024,33.32401567858563,29.941529107737356,26.366316588228813
005,005,23,23,27.075924280257507,32.399455627336174,28.485618660538275,33.86855121921077,30.36527785141076,26.744689712912496
005,005,24,24,27.658229824819294,33.11710814592058,29.588657725770602,35.04797770775741,31.04033123916394,27.54737944569159
005,005,25,25,28.185287758302568,33.79874922488982,30.0387054036941,35.73815379473112,32.05320410348381,28.187132371048712
