Car,car_number,lap,Lap,IM1a,IM1,IM2a,IM2,IM3a,FL
005,005,5,5,17.217823278084616,20.67639380075979,18.283476490660668,21.89730851703306,19.45308248098512,17.218851527640062
005,005,6,6,17.498178530518,20.812179927191945,18.70884630949161,22.176503951035926,19.71915024046424,17.312905735274253
005,005,7,7,17.84391534332825,21.28809797485858,18.680842240317762,22.451915320863424,19.994153313828324,17.686205355543702
005,005,8,8,17.534828551465207,21.4080411193789,18.778394378882975,22.4762971948923,20.216891689096315,17.764825000479913
005,005,9,9,18.259769821616175,21.51291448991756,19.41424629998016,22.795820455609253,20.50260979418298,18.18640455688961
005,005,10,10,18.61094234605331,22.567444774329108,19.81738146937894,23.758287871414215,21.354565490947536,18.534280268054665
005,005,11,11,18.68781435895128,22.16656140284645,19.743053732870074,23.56308548700952,20.920935751558947,18.425781624337255
005,005,12,12,19.346104744444098,23.30578326451895,20.468878037074564,24.750626817983882,22.02969301007135,19.456058849843874
005,005,13,13,19.397423691917673,23.196357335692674,20.74451587995096,24.860996932863642,22.14553384375563,19.382105505095005
005,005,14,14,19.736796214598797,23.53266049618402,21.166684701913056,24.974918967258034,22.311445280059356,19.862548625661045
005,005,15,15,19.881364027627434,23.681626792319904,21.171347616431397,25.02129097684528,22.563434032809607,20.041127626453388
005,005,16,16,20.60056770525651,24.821466778630548,22.146937159694062,26.280012092403,23.452862386803123,20.910302992619215
005,005,17,17,20.981919535505156,25.472746654180444,22.55049672691196,26.65585224269259,23.77145778943057,20.962074794263685
005,005,18,18,21.4960314415763,25.8111903025688,22.975837215432808,27.166459009350124,24.26298195421512,21.42615002183159
005,005,19,19,21.52853360661482,25.778121460744433,23.039009413492305,27.163802889189192,24.30367331668403,21.55475196130062
005,005,20,20,21.98657323071507,26.5315723719291,23.47158953394841,27.97234839772898,25.14684591234679,22.27551016505863
005,005,21,21,21.826503929814876,25.999655535779066,23.21515088729112,27.46302873426942,24.53308032443256,21.710539023824115
005,005,22,22,22.607927247971777,27.178816837860627,24.048038389748864,28.705948781411784,25.566306581295123,22.56816746534561
005,005,23,23,22.882277693773958,27.262560227607196,24.13353808799218,28.892146470563205,25.83150632450077,22.600925071460665
005,005,24,24,23.262269623774678,27.99796114097978,24.908627554842326,29.488298922200876,26.443116255173233,23.45456829671542
005,005,25,25,23.57108369370323,28.308212792307394,25.0847423976967,29.95917918073834,26.742358572294204,23.605739068739823
