Car,car_number,lap,Lap,IM1a,IM1,IM2a,IM2,IM3a,FL
001,001,23,23,29.949810963973203,36.08550181528746,31.863683291844406,37.89132088099158,34.066812215659006,29.978081864544297
001,001,24,24,30.693834980273678,36.618274948700375,32.583091419791465,38.71434997036543,34.324489910318704,30.462003718490152
001,001,25,25,31.678051906332396,38.085074196120885,33.962805771155544,40.12967403238388,35.80165336907039,31.646009002716898
002,002,1,1,20.882921699431474,24.82315972176617,22.007239299730852,26.213850757197903,23.490443053543846,20.658212069477987
002,002,2,2,21.44980992354713,25.64137219164707,22.754129995446867,27.182267150957458,24.173632506613966,21.147353534815505
002,002,3,3,21.43084491838961,25.79737415801851,22.829918090645123,27.331048024710615,24.521552083014015,21.45640874000734
002,002,4,4,22.56821128305862,27.214700411821543,24.124355053758805,28.649431050915364,25.68414332630859,22.45992064957168
002,002,5,5,22.58104122720986,27.164569868788423,24.03232666946168,28.78579216099877,25.745432652181474,22.746588035686194
002,002,6,6,23.193656339605887,28.182051522050244,24.956833140718306,29.725391383574568,26.374970387532052,23.33544775213124
002,002,7,7,23.174345995441307,27.991459917980773,24.87209959638339,29.448522340598903,26.411164904453802,23.333783688227157
002,002,8,8,24.243413466150933,29.110435212499066,25.942668132093274,30.779954022205864,27.36303091289884,24.305814327863636
002,002,9,9,24.47567001189138,29.191533811067295,25.788713458407216,30.893788859975075,27.549555747872294,24.44206485885013
002,002,10,10,25.11062372051349,30.270478499532377,26.95132253518108,31.908021247048854,28.544851832355256,25.321310627158372
002,002,11,11,25.548957821186022,30.36660486677089,26.970132258164586,32.180310204089395,28.811758609789546,25.44644949909896
002,002,12,12,25.80530622402877,31.13269866485107,27.520596521252305,32.59505025073154,29.40052052100633,25.9103669685449
002,002,13,13,25.467897963860935,30.6834525715327,27.458978550794367,32.257553933491074,28.962797583763365,25.387193627454792
002,002,14,14,26.24605577552751,31.70516245110288,28.111906325766267,33.26971811320201,29.76131832028811,26.488446337034816
002,002,15,15,26.575877493459174,31.89641879294439,28.272210750295113,33.65092678141127,29.926307149385508,26.6394530133629
002,002,16,16,27.860427190736463,33.436120467344516,29.580434017734795,35.219407677434944,31.54099260466834,27.741989936732228
002,002,17,17,27.261595700775185,32.61234589447496,28.872201115122873,34.52952770525411,30.82420045571969,27.183876134614827
002,002,18,18,27.58311567398381,33.0132793896998,29.363029609156747,35.00468255098906,31.311810887252975,27.539088316195155
002,002,19,19,28.180025530445757,33.71570157663348,30.08634278287072,35.714459713959805,31.99173681103535,28.15163234903619
002,002,20,20,28.768974685974154,34.72881725482604,30.642998947652135,36.5713731191262,32.696113169321166,28.834815873021792
002,002,21,21,29.695927542232695,35.59607137310548,31.652083396052845,37.750338819232255,33.48232258578733,29.994880173923235
002,002,22,22,29.376399572889827,35.51283499115868,31.449127017783304,37.4935271842753,33.424508643750315,29.59653426931126
002,002,23,23,29.772731376134743,35.81400591430705,31.68342603202804,37.64667477597217,33.57907584369559,29.744098299341488
002,002,24,24,31.20938656826997,37.392405029261916,33.47958189069939,39.47262882118001,35.34464816394527,31.33505721622397
002,002,25,25,30.974032303839316,37.14142326421949,33.09690192375364,39.05866466565257,35.04449313856008,31.05202179706341
003,003,1,1,21.21260910465229,25.59802107988742,22.833402558894434,27.126054306227175,24.290424481025653,21.299900244866993
003,003,2,2,21.115733499376642,25.673547161448475,22.706747502992773,26.926907107283757,24.080099289750816,21.290216398566645
003,003,3,3,21.54421158526222,25.970994150114386,23.259574638163144,27.287454538103027,24.624823218894043,21.653951709664295
003,003,4,4,22.289866872532397,26.80375313178131,23.940064527295057,28.31504673746242,25.341408725791418,22.31351413143354
003,003,5,5,22.837134672284282,27.47687620140196,24.477985483665673,29.10710077685422,25.9510358914441,22.919990389958162
003,003,6,6,22.932314509823712,27.58604815840015,24.53920619729732,29.32729015727825,26.126272672496373,22.985333184421545
003,003,7,7,23.878301114178683,28.702262848776385,25.620619208277695,30.355729234880314,27.075772534755306,23.961438682604513
003,003,8,8,23.803107686785342,28.40633632599572,25.437735956338063,30.018716237379138,26.997660936935965,23.762240508449757
003,003,9,9,24.476360808872037,29.39635285634109,26.11465274488313,30.861273814619334,27.534507979495846,24.497376792335185
003,003,10,10,24.48780160270338,29.246351865170762,25.891181199001995,30.927274649793006,27.79434891765116,24.51153868072091
003,003,11,11,24.885801437498845,29.920521154612896,26.521327250341212,31.5337835055109,28.19190189319035,24.88315120884749
003,003,12,12,26.057645402324706,31.42258548467511,27.90901383293885,33.15227112105873,29.49959708758714,26.19026495931346
003,003,13,13,25.908223301154177,31.08698581177642,27.677901653527993,32.77126946745278,29.19502066673615,25.822449532878867
003,003,14,14,26.664338379563944,31.742406552774224,28.366919155246613,33.76058024882375,30.157151221787487,26.533836940252808
003,003,15,15,26.416587497956296,31.526970068425484,28.253809436537292,33.531328411350756,29.953014728324558,26.537750360293
003,003,16,16,26.849474327407588,32.325673137482084,28.58733968886756,33.917004952826986,30.31702195243087,26.691076047153615
003,003,17,17,27.343753393698837,32.934411327602945,29.158965755484882,34.67648211555538,31.10389856460822,27.15230513675551
003,003,18,18,28.356811608724225,34.45616518889529,30.49984457571241,36.25055407421963,32.65288436315431,28.596580980003456
003,003,19,19,28.967719111627915,34.6727007316803,30.87704770497198,36.6547787426553,32.970091853114724,28.940181642588662
003,003,20,20,28.522876467198724,34.353600957186856,30.516989686588733,36.25200532578668,32.52024691057497,28.619179588328382
003,003,21,21,29.43825944353771,35.391811579372686,31.39196299868443,37.21622714032954,33.47938398947973,29.451255245959977
003,003,22,22,30.42699348098656,36.5685822237144,32.37872673045875,38.54555765691684,34.319769906954626,30.44761214959283
003,003,23,23,29.96036710265775,35.75620319710736,31.888833238912596,37.90348300745046,33.956258813064984,29.892263165776594
003,003,24,24,30.92639197124663,36.98469784682391,32.804869795746114,39.40036357776729,34.935516885594346,30.986457071118345
003,003,25,25,31.535732988685158,37.7263083632357,33.66267262969629,39.71957160014142,35.802792613912,31.422002750557866
004,004,1,1,21.060518715313105,25.32825749480424,22.646650402283097,26.97575680921755,23.965604921878256,21.003942535004672
004,004,2,2,21.33567292686358,25.699916805806385,22.66792623673714,27.074769697584216,24.26421876382715,21.42922352924796
004,004,3,3,21.69513257921381,26.21060298457255,22.909053874011853,27.56197690199259,24.802990897699566,21.570406899500483
004,004,4,4,22.54979897531843,27.069557165445154,23.774509843196913,28.39324787652335,25.512571247583942,22.468384813266336
004,004,5,5,22.44902966970915,26.983988397425616,23.955481661662322,28.66906285547629,25.696649895215636,22.39559953933002
004,004,6,6,22.779815805886482,27.310892386753792,24.22565918501718,29.02232890705217,25.69128725725533,22.84675822019265
004,004,7,7,23.537191442745073,28.2307061258464,25.17185661557713,30.08315169000698,26.611362863992728,23.446563938781868
004,004,8,8,23.66670323678699,28.4037038871158,25.39815496084106,30.036161156391476,27.014549875099476,23.815085868967813
004,004,9,9,24.798526127333837,29.5307343289531,26.403080609731212,31.194565917259595,27.941498939703916,24.736838070983524
004,004,10,10,24.68246883974808,29.585716747233782,26.107616054360342,31.13527249079728,27.900824392797357,24.600288728456146
004,004,11,11,24.985413469595745,30.15839769694944,26.85472081830695,31.86973654452846,28.27142795974029,25.043399273591604
004,004,12,12,25.978682315843056,31.33942298467334,28.004351623317945,33.05423755149167,29.561848104668677,25.979514979562946
004,004,13,13,25.871706989679176,30.832286859502467,27.43198214531365,32.600350439472265,29.30546748126566,25.61567677606508
004,004,14,14,26.006243144574313,31.13890646935396,27.92176843136955,32.92930582292665,29.490425484926792,26.159776370437246
004,004,15,15,26.618974307534042,31.830114791592674,28.34543188830918,33.69664250536141,29.998521703802172,26.64034129497604
004,004,16,16,27.85779779741847,33.576323720947094,29.45835278153421,35.096074657237565,31.42654753916004,27.74906760039236
004,004,17,17,28.07002349933588,33.62160970513713,29.9862125632905,35.58162057020998,31.619208798974988,28.16585006270127
004,004,18,18,28.61498652284699,34.50344200476996,30.568218399975482,36.25608575175567,32.59459264411479,28.61740478728699
004,004,19,19,28.366222610692297,33.73932834871275,30.203918371752508,35.71393512697166,32.1610161459602,28.2913162771933
004,004,20,20,28.90307063948879,34.62946829817558,30.727046329551335,36.40408568679919,32.54455339240102,28.944871160183702
004,004,21,21,29.184702322896882,35.32408182151208,31.090217797544362,37.45188783107057,33.39775427668743,29.47887340340457
004,004,22,22,30.026818717623357,35.98411533637738,32.05363496046808,38.00025688338047,34.0326209750939,30.00092386932983
004,004,23,23,29.747906758657617,35.88458287081716,31.732602216107022,37.79327955765938,33.72710108262072,29.65023448257675
004,004,24,24,31.148224328262003,37.35869418865402,33.01445496180197,39.429208162161416,35.24653340500775,31.247799811811724
004,004,25,25,31.62606756851537,37.84239176230238,33.85371935808105,40.04289879772978,35.7862091647877,31.573971082979938
005,005,1,1,20.873304293635297,24.903961127690962,22.08909641148178,26.345092842844466,23.779277459141827,20.89968109573066
005,005,2,2,21.08412006433725,24.95199806894581,22.311059849964224,26.538265346021955,23.996770097555125,21.104695533602406
005,005,3,3,22.231223042099558,26.65648539414051,23.80919222138675,28.245844761371227,25.352129918407734,22.274028209152302
005,005,4,4,22.33229228633903,26.80783533332939,23.88592427393725,28.34795764066339,25.392447161888665,22.20859870421712
005,005,5,5,23.066287128711362,27.73194406081638,24.504343226947707,29.195865833883392,26.070173735479298,23.006167519282922
005,005,6,6,23.17411228012367,27.632225607010383,24.669866467354538,29.390808805045687,26.183269473229526,22.933792393013984
005,005,7,7,24.017357721310688,28.77972954482324,25.36170458179213,30.39923534366038,27.096345083868158,23.8179833060333
005,005,8,8,24.408579550796738,29.245155354846485,26.012557422684143,30.932013623612896,27.71127706027462,24.293110877231335
005,005,9,9,24.796123211345837,29.732077401196793,26.414642879776178,31.1981545575522,27.88682100100696,24.587420915921413
005,005,10,10,24.825990321029824,29.686086035615986,26.462741261042225,31.39107452820108,27.99440805848002,24.934344076686497
005,005,11,11,25.729033126879862,30.877457254916703,27.289911967462952,32.45709263064838,28.885426528920114,25.661997904386446
005,005,12,12,25.45974102437482,30.74272288662143,27.29057654088301,32.538349818396554,29.195779227259507,25.572450329243757
005,005,13,13,26.194205591326323,31.380871174745707,28.01152499121936,33.12571594111275,29.654824615638407,26.077942089618205
005,005,14,14,25.958013476207185,31.165222311533913,27.72539417913944,32.99778299781777,29.449636589375203,26.14791582104338
005,005,15,15,27.583423189288236,32.71079420394282,29.066163701133295,34.62971082944854,31.107636568507715,27.40440241704755
005,005,16,16,27.747735220946122,33.367918405292926,29.849100882949873,35.156295641848125,31.55184932700782,27.84962124858622
005,005,17,17,28.147180874259,33.52940601852329,29.886917946792014,35.41762706614894,31.885279139081593,28.019809370084424
005,005,18,18,28.057768843705563,33.53750116102566,30.01755850326145,35.46875678425385,31.775549553021566,27.974974934439942
005,005,19,19,28.574950635340766,34.25250380911179,30.46555487813207,36.11756094694279,32.35125034661325,28.369790287380706
005,005,20,20,29.256159820431485,34.91701729327891,30.8848293405227,36.937640860438165,32.926934060607636,29.114093140185574
005,005,21,21,29.298661659208392,34.99936420330616,31.161521397696188,36.981741861228365,33.23655283680606,29.321856209036586
005,005,22,22,30.090069704309375,35.95302273879598,31.885970089357002,37.87331374851848,33.85844626902604,29.902035459086754
005,005,23,23,29.65374062701382,35.678692823997544,31.735469392364696,37.672417579626384,33.6325612109008,29.76998392428585
005,005,24,24,30.365116509873648,36.41847041124446,32.464215590702324,38.53409192319208,34.498883183865495,30.469732512925297
005,005,25,25,31.350263968317687,37.48303251480694,33.2977593149036,39.60778985927765,35.306332911188115,31.281714379769518
